post_id,thread_id,order,true_primary,true_secondary,pred_primary,pred_secondary
cad_26450,433,433-title,Neutral,"""NA""",Neutral,NA
cad_310,433,433-post,Neutral,"""NA""",Neutral,NA
cad_7095,477,"477, 06",Neutral,"""NA""",Neutral,NA
cad_6764,477,"477, 02",Neutral,"""NA""",Neutral,NA
cad_6779,477,"477, 05",Neutral,"""NA""",Neutral,NA
cad_6769,477,"477, 04",Neutral,"""NA""",Neutral,NA
cad_22125,477,"477, 03",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_6787,477,"477, 04, 02",Neutral,"""NA""",Neutral,NA
cad_6781,477,"477, 05, 01",Neutral,"""NA""",Neutral,NA
cad_6772,477,"477, 04, 01",Neutral,"""NA""",Neutral,NA
cad_6768,477,"477, 03, 01",Neutral,"""NA""",Neutral,NA
cad_6766,477,"477, 02, 01",Neutral,"""NA""",Neutral,NA
cad_6832,477,"477, 04, 01, 02",Neutral,"""NA""",Neutral,NA
cad_6770,477,"477, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_6777,477,"477, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_6767,477,"477, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_6783,477,"477, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_6788,477,"477, 04, 02, 01",Neutral,"""NA""",Neutral,NA
cad_6771,477,"477, 03, 01, 02",Neutral,"""NA""",Neutral,NA
cad_6773,477,"477, 03, 01, 03",Neutral,"""NA""",Neutral,NA
cad_26486,477,477-title,Neutral,"""NA""",Neutral,NA
cad_343,477,477-post,Neutral,"""NA""",Neutral,NA
cad_7260,523,"523, 01",Neutral,"""NA""",Neutral,NA
cad_7267,523,"523, 02",Neutral,"""NA""",Neutral,NA
cad_7280,523,"523, 03",Neutral,"""NA""",Neutral,NA
cad_10531,523,"523, 04",Neutral,"""NA""",Neutral,NA
cad_7263,523,"523, 01, 01",Neutral,"""NA""",Neutral,NA
cad_7373,523,"523, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26523,523,523-title,Neutral,"""NA""",Neutral,NA
cad_377,523,523-post,Neutral,"""NA""",Neutral,NA
cad_7447,545,"545, 02",Neutral,"""NA""",Neutral,NA
cad_7448,545,"545, 03",Neutral,"""NA""",Neutral,NA
cad_7449,545,"545, 04",Neutral,"""NA""",Neutral,NA
cad_7461,545,"545, 05",Neutral,"""NA""",Neutral,NA
cad_7465,545,"545, 06",Neutral,"""NA""",Neutral,NA
cad_7471,545,"545, 07",Neutral,"""NA""",Neutral,NA
cad_7496,545,"545, 10",Neutral,"""NA""",Neutral,NA
cad_7575,545,"545, 11",Neutral,"""NA""",Neutral,NA
cad_22312,545,"545, 08",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22315,545,"545, 09",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_7456,545,"545, 03, 01",Neutral,"""NA""",Neutral,NA
cad_8355,545,"545, 08, 01",Neutral,"""NA""",Neutral,NA
cad_7466,545,"545, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_8358,545,"545, 08, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26542,545,545-title,Neutral,"""NA""",Neutral,NA
cad_394,545,545-post,Neutral,"""NA""",Neutral,NA
cad_8288,588,"588, 07",Neutral,"""NA""",Neutral,NA
cad_8324,588,"588, 09",Neutral,"""NA""",Neutral,NA
cad_8306,588,"588, 08",Neutral,"""NA""",Neutral,NA
cad_8329,588,"588, 10",Neutral,"""NA""",Neutral,NA
cad_8282,588,"588, 05",Neutral,"""NA""",Neutral,NA
cad_8281,588,"588, 04",Neutral,"""NA""",Neutral,NA
cad_8285,588,"588, 06",Neutral,"""NA""",Neutral,NA
cad_8251,588,"588, 03",Neutral,"""NA""",Neutral,NA
cad_8250,588,"588, 02",Neutral,"""NA""",Neutral,NA
cad_8257,588,"588, 02, 01",Neutral,"""NA""",Neutral,NA
cad_8320,588,"588, 07, 01",Neutral,"""NA""",Neutral,NA
cad_8327,588,"588, 09, 01",Neutral,"""NA""",Neutral,NA
cad_8328,588,"588, 06, 01",Neutral,"""NA""",Neutral,NA
cad_8343,588,"588, 10, 01",Neutral,"""NA""",Neutral,NA
cad_8270,588,"588, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_8344,588,"588, 10, 01, 01",Neutral,"""NA""",Neutral,NA
cad_8274,588,"588, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26576,588,588-title,Neutral,"""NA""",Neutral,NA
cad_426,588,588-post,Neutral,"""NA""",Neutral,NA
cad_26660,685,685-title,Neutral,"""NA""",Neutral,NA
cad_492,685,685-post,Neutral,"""NA""",Neutral,NA
cad_10225,701,"701, 02",Neutral,"""NA""",Neutral,NA
cad_10236,701,"701, 03",Neutral,"""NA""",Neutral,NA
cad_10226,701,"701, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10230,701,"701, 02, 02",Neutral,"""NA""",Neutral,NA
cad_10228,701,"701, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22968,701,"701, 02, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_26675,701,701-title,Neutral,"""NA""",Neutral,NA
cad_499,701,701-post,Neutral,"""NA""",Neutral,NA
cad_10673,733,"733, 02",Neutral,"""NA""",Neutral,NA
cad_10674,733,"733, 03",Neutral,"""NA""",Neutral,NA
cad_10694,733,"733, 04",Neutral,"""NA""",Neutral,NA
cad_10700,733,"733, 05",Neutral,"""NA""",Neutral,NA
cad_10793,733,"733, 03, 01",Neutral,"""NA""",Neutral,NA
cad_10794,733,"733, 04, 01",Neutral,"""NA""",Neutral,NA
cad_10858,733,"733, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26706,733,733-title,Neutral,"""NA""",Neutral,NA
cad_518,733,733-post,Neutral,"""NA""",Neutral,NA
cad_11183,773,"773, 01",Neutral,"""NA""",Neutral,NA
cad_11194,773,"773, 02",Neutral,"""NA""",Neutral,NA
cad_11210,773,"773, 03",Neutral,"""NA""",Neutral,NA
cad_11215,773,"773, 04",Neutral,"""NA""",Neutral,NA
cad_11225,773,"773, 05",Neutral,"""NA""",Neutral,NA
cad_11216,773,"773, 04, 01",Neutral,"""NA""",Neutral,NA
cad_11226,773,"773, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26744,773,773-title,Neutral,"""NA""",Neutral,NA
cad_544,773,773-post,Neutral,"""NA""",Neutral,NA
cad_11233,777,"777, 01",Neutral,"""NA""",Neutral,NA
cad_23105,777,"777, 02",Neutral,"""NA""",Neutral,NA
cad_23109,777,"777, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_11258,777,"777, 02, 01",Neutral,"""NA""",Neutral,NA
cad_11275,777,"777, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_11276,777,"777, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_11280,777,"777, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26746,777,777-title,Neutral,"""NA""",Neutral,NA
cad_548,777,777-post,Neutral,"""NA""",Neutral,NA
cad_12072,825,"825, 02",Neutral,"""NA""",Neutral,NA
cad_12280,825,"825, 03",Neutral,"""NA""",Neutral,NA
cad_12073,825,"825, 02, 01",Neutral,"""NA""",Neutral,NA
cad_12281,825,"825, 03, 01",Neutral,"""NA""",Neutral,NA
cad_26786,825,825-title,Neutral,"""NA""",Neutral,NA
cad_576,825,825-post,Neutral,"""NA""",Neutral,NA
cad_12147,834,"834, 08",Neutral,"""NA""",Neutral,NA
cad_12155,834,"834, 09",Neutral,"""NA""",Neutral,NA
cad_12160,834,"834, 10",Neutral,"""NA""",Neutral,NA
cad_12133,834,"834, 06",Neutral,"""NA""",Neutral,NA
cad_12123,834,"834, 05",Neutral,"""NA""",Neutral,NA
cad_12234,834,"834, 12",Neutral,"""NA""",Neutral,NA
cad_12120,834,"834, 04",Neutral,"""NA""",Neutral,NA
cad_12117,834,"834, 03",Neutral,"""NA""",Neutral,NA
cad_12116,834,"834, 02",Neutral,"""NA""",Neutral,NA
cad_23337,834,"834, 11",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_12145,834,"834, 07",Neutral,"""NA""",Neutral,NA
cad_12275,834,"834, 06, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_23339,834,"834, 11, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_12221,834,"834, 03, 01",Neutral,"""NA""",Neutral,NA
cad_12171,834,"834, 10, 01",Neutral,"""NA""",Neutral,NA
cad_12163,834,"834, 09, 01",Neutral,"""NA""",Neutral,NA
cad_23338,834,"834, 11, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_12149,834,"834, 08, 01",Neutral,"""NA""",Neutral,NA
cad_12148,834,"834, 07, 01",Neutral,"""NA""",Neutral,NA
cad_12118,834,"834, 02, 01",Neutral,"""NA""",Neutral,NA
cad_12121,834,"834, 04, 01",Neutral,"""NA""",Neutral,NA
cad_12128,834,"834, 05, 01",Neutral,"""NA""",Neutral,NA
cad_12246,834,"834, 11, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12129,834,"834, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12125,834,"834, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12122,834,"834, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12263,834,"834, 08, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12141,834,"834, 05, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12127,834,"834, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12268,834,"834, 08, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12269,834,"834, 11, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12328,834,"834, 11, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12142,834,"834, 05, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12136,834,"834, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12140,834,"834, 02, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_12272,834,"834, 08, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_12144,834,"834, 02, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_23458,834,"834, 11, 01, 01, 01, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_23364,834,"834, 08, 01, 01, 01, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_26795,834,834-title,Neutral,"""NA""",Neutral,NA
cad_582,834,834-post,Neutral,"""NA""",Neutral,NA
cad_13595,937,"937, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_23790,937,"937, 11",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_13604,937,"937, 13",Neutral,"""NA""",Neutral,NA
cad_23789,937,"937, 09",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_13765,937,"937, 17",Neutral,"""NA""",Neutral,NA
cad_13598,937,"937, 12",Neutral,"""NA""",Neutral,NA
cad_13693,937,"937, 14",Neutral,"""NA""",Neutral,NA
cad_13774,937,"937, 18",Neutral,"""NA""",Neutral,NA
cad_23794,937,"937, 15",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_23795,937,"937, 15",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_13581,937,"937, 08",Neutral,"""NA""",Neutral,NA
cad_13580,937,"937, 07",Neutral,"""NA""",Neutral,NA
cad_13571,937,"937, 06",Neutral,"""NA""",Neutral,NA
cad_13570,937,"937, 05",Neutral,"""NA""",Neutral,NA
cad_13566,937,"937, 04",Neutral,"""NA""",Neutral,NA
cad_13564,937,"937, 03",Neutral,"""NA""",Neutral,NA
cad_13561,937,"937, 02",Neutral,"""NA""",Neutral,NA
cad_13751,937,"937, 16",Neutral,"""NA""",Neutral,NA
cad_13699,937,"937, 07, 03",Neutral,"""NA""",Neutral,NA
cad_13741,937,"937, 02, 02",Neutral,"""NA""",Neutral,NA
cad_13811,937,"937, 07, 05",Neutral,"""NA""",Neutral,NA
cad_13806,937,"937, 17, 01",Neutral,"""NA""",Neutral,NA
cad_13691,937,"937, 11, 02",Neutral,"""NA""",Neutral,NA
cad_23811,937,"937, 07, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_13607,937,"937, 13, 01",Neutral,"""NA""",Neutral,NA
cad_13586,937,"937, 02, 01",Neutral,"""NA""",Neutral,NA
cad_13887,937,"937, 05, 01",Neutral,"""NA""",Neutral,NA
cad_13587,937,"937, 08, 01",Neutral,"""NA""",Neutral,NA
cad_13636,937,"937, 07, 02",Neutral,"""NA""",Neutral,NA
cad_13593,937,"937, 07, 01",Neutral,"""NA""",Neutral,NA
cad_13599,937,"937, 11, 01",Neutral,"""NA""",Neutral,NA
cad_13602,937,"937, 10, 01",Neutral,"""NA""",Neutral,NA
cad_13901,937,"937, 07, 01, 02",Neutral,"""NA""",Neutral,NA
cad_23800,937,"937, 10, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_13609,937,"937, 11, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13621,937,"937, 07, 01, 01",Neutral,"""NA""",Neutral,NA
cad_23814,937,"937, 07, 04, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_13714,937,"937, 11, 02, 01",Neutral,"""NA""",Neutral,NA
cad_13668,937,"937, 07, 02, 01",Neutral,"""NA""",Neutral,NA
cad_23799,937,"937, 10, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_13924,937,"937, 07, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_13868,937,"937, 11, 02, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_13745,937,"937, 11, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13837,937,"937, 07, 04, 01, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_13829,937,"937, 07, 01, 01, 03",Neutral,"""NA""",Neutral,NA
cad_13758,937,"937, 11, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_13755,937,"937, 07, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_13672,937,"937, 07, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13669,937,"937, 07, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_13643,937,"937, 07, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13934,937,"937, 07, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13759,937,"937, 07, 02, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_13863,937,"937, 07, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_23815,937,"937, 07, 02, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_13780,937,"937, 07, 02, 01, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_13907,937,"937, 07, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13766,937,"937, 07, 02, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_23820,937,"937, 07, 02, 01, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / glorification,Neutral,NA
cad_26883,937,937-title,Neutral,"""NA""",Neutral,NA
cad_644,937,937-post,Neutral,"""NA""",Neutral,NA
cad_13933,946,"946, 04",Neutral,"""NA""",Neutral,NA
cad_13917,946,"946, 02",Neutral,"""NA""",Neutral,NA
cad_13931,946,"946, 03",Neutral,"""NA""",Neutral,NA
cad_13938,946,"946, 05",Neutral,"""NA""",Neutral,NA
cad_13941,946,"946, 06",Neutral,"""NA""",Neutral,NA
cad_13946,946,"946, 07",Neutral,"""NA""",Neutral,NA
cad_13954,946,"946, 08",Neutral,"""NA""",Neutral,NA
cad_13918,946,"946, 02, 01",Neutral,"""NA""",Neutral,NA
cad_13959,946,"946, 08, 01",Neutral,"""NA""",Neutral,NA
cad_13947,946,"946, 06, 01",Neutral,"""NA""",Neutral,NA
cad_13919,946,"946, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13957,946,"946, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13920,946,"946, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13922,946,"946, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_13923,946,"946, 02, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26891,946,946-title,Neutral,"""NA""",Neutral,NA
cad_650,946,946-post,Neutral,"""NA""",Neutral,NA
cad_23914,968,"968, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_26910,968,968-title,Neutral,"""NA""",Neutral,NA
cad_664,968,968-post,Neutral,"""NA""",Neutral,NA
cad_14705,1004,"1004, 02",Neutral,"""NA""",Neutral,NA
cad_14707,1004,"1004, 03",Neutral,"""NA""",Neutral,NA
cad_14746,1004,"1004, 09",Neutral,"""NA""",Neutral,NA
cad_14743,1004,"1004, 08",Neutral,"""NA""",Neutral,NA
cad_14733,1004,"1004, 07",Neutral,"""NA""",Neutral,NA
cad_14720,1004,"1004, 06",Neutral,"""NA""",Neutral,NA
cad_14714,1004,"1004, 04",Neutral,"""NA""",Neutral,NA
cad_14717,1004,"1004, 05",Neutral,"""NA""",Neutral,NA
cad_14723,1004,"1004, 06, 01",Neutral,"""NA""",Neutral,NA
cad_14769,1004,"1004, 08, 01",Neutral,"""NA""",Neutral,NA
cad_14767,1004,"1004, 09, 01",Neutral,"""NA""",Neutral,NA
cad_14722,1004,"1004, 05, 01",Neutral,"""NA""",Neutral,NA
cad_14715,1004,"1004, 04, 01",Neutral,"""NA""",Neutral,NA
cad_14706,1004,"1004, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14709,1004,"1004, 03, 01",Neutral,"""NA""",Neutral,NA
cad_14710,1004,"1004, 02, 02",Neutral,"""NA""",Neutral,NA
cad_23991,1004,"1004, 07, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_23984,1004,"1004, 06, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,AffiliationDirectedAbuse,NA
cad_14757,1004,"1004, 04, 01, 02",Neutral,"""NA""",Neutral,NA
cad_14711,1004,"1004, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14712,1004,"1004, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14724,1004,"1004, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14725,1004,"1004, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14727,1004,"1004, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14716,1004,"1004, 02, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14765,1004,"1004, 04, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14768,1004,"1004, 06, 01, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_14713,1004,"1004, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14732,1004,"1004, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14721,1004,"1004, 02, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14718,1004,"1004, 02, 01, 01, 01, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_14786,1004,"1004, 04, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_23992,1004,"1004, 04, 01, 01, 01, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_14719,1004,"1004, 02, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_14819,1004,"1004, 04, 01, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26943,1004,1004-title,Neutral,"""NA""",Neutral,NA
cad_691,1004,1004-post,Neutral,"""NA""",Neutral,NA
cad_14837,1013,"1013, 02",Neutral,"""NA""",Neutral,NA
cad_14841,1013,"1013, 03",Neutral,"""NA""",Neutral,NA
cad_26950,1013,1013-title,Neutral,"""NA""",Neutral,NA
cad_697,1013,1013-post,Neutral,"""NA""",Neutral,NA
cad_14908,1019,"1019, 02",Neutral,"""NA""",Neutral,NA
cad_14945,1019,"1019, 03",Neutral,"""NA""",Neutral,NA
cad_14971,1019,"1019, 04",Neutral,"""NA""",Neutral,NA
cad_14914,1019,"1019, 02, 01",Neutral,"""NA""",Neutral,NA
cad_14965,1019,"1019, 03, 01",Neutral,"""NA""",Neutral,NA
cad_14968,1019,"1019, 02, 02",Neutral,"""NA""",Neutral,NA
cad_15017,1019,"1019, 03, 02",Neutral,"""NA""",Neutral,NA
cad_26955,1019,1019-title,Neutral,"""NA""",Neutral,NA
cad_700,1019,1019-post,Neutral,"""NA""",Neutral,NA
cad_15065,1024,"1024, 02",Neutral,"""NA""",Neutral,NA
cad_15077,1024,"1024, 03",Neutral,"""NA""",Neutral,NA
cad_15083,1024,"1024, 04",Neutral,"""NA""",Neutral,NA
cad_15116,1024,"1024, 05",Neutral,"""NA""",Neutral,NA
cad_15120,1024,"1024, 03, 02",Neutral,"""NA""",Neutral,NA
cad_15072,1024,"1024, 02, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_15090,1024,"1024, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15185,1024,"1024, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15122,1024,"1024, 03, 02, 02",Neutral,"""NA""",Neutral,NA
cad_24099,1024,"1024, 02, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_15121,1024,"1024, 03, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15092,1024,"1024, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15103,1024,"1024, 02, 01, 01, 01",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_15130,1024,"1024, 03, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15134,1024,"1024, 03, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15188,1024,"1024, 02, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15247,1024,"1024, 02, 01, 02, 02",Neutral,"""NA""",Neutral,NA
cad_15290,1024,"1024, 02, 01, 02, 03",Neutral,"""NA""",Neutral,NA
cad_15135,1024,"1024, 03, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15190,1024,"1024, 03, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26959,1024,1024-title,Neutral,"""NA""",Neutral,NA
cad_704,1024,1024-post,Neutral,"""NA""",Neutral,NA
cad_15698,1061,"1061, 02",Neutral,"""NA""",Neutral,NA
cad_26993,1061,1061-title,Neutral,"""NA""",Neutral,NA
cad_731,1061,1061-post,Neutral,"""NA""",Neutral,NA
cad_24457,1102,"1102, 06",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16284,1102,"1102, 02",Neutral,"""NA""",Neutral,NA
cad_16287,1102,"1102, 03",Neutral,"""NA""",Neutral,NA
cad_16356,1102,"1102, 05",Neutral,"""NA""",Neutral,NA
cad_16347,1102,"1102, 04",Neutral,"""NA""",Neutral,NA
cad_24424,1102,"1102, 03, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16397,1102,"1102, 05, 01",Neutral,"""NA""",Neutral,NA
cad_16365,1102,"1102, 03, 05",Neutral,"""NA""",Neutral,NA
cad_16295,1102,"1102, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16337,1102,"1102, 03, 03",Neutral,"""NA""",Neutral,NA
cad_16358,1102,"1102, 03, 04",Neutral,"""NA""",Neutral,NA
cad_16307,1102,"1102, 03, 02, 01",Neutral,"""NA""",Neutral,NA
cad_26016,1102,"1102, 03, 02, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16431,1102,"1102, 03, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24449,1102,"1102, 03, 02, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16434,1102,"1102, 03, 02, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_16432,1102,"1102, 03, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27028,1102,1102-title,Neutral,"""NA""",Neutral,NA
cad_758,1102,1102-post,Neutral,"""NA""",Neutral,NA
cad_16890,1140,"1140, 06",Neutral,"""NA""",Neutral,NA
cad_16865,1140,"1140, 02",Neutral,"""NA""",Neutral,NA
cad_16866,1140,"1140, 03",Neutral,"""NA""",Neutral,NA
cad_16871,1140,"1140, 05",Neutral,"""NA""",Neutral,NA
cad_24580,1140,"1140, 04",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16892,1140,"1140, 07",Neutral,"""NA""",Neutral,NA
cad_16867,1140,"1140, 04, 01",Neutral,"""NA""",Neutral,NA
cad_16869,1140,"1140, 04, 02",Neutral,"""NA""",Neutral,NA
cad_16873,1140,"1140, 04, 03",Neutral,"""NA""",Neutral,NA
cad_24589,1140,"1140, 04, 04",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_24590,1140,"1140, 04, 03, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_24581,1140,"1140, 04, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_26028,1140,"1140, 04, 03, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,IdentityDirectedAbuse,NA
cad_16888,1140,"1140, 04, 04, 01",Neutral,"""NA""",Neutral,NA
cad_26029,1140,"1140, 04, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24591,1140,"1140, 04, 04, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24582,1140,"1140, 04, 02, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_24583,1140,"1140, 04, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16889,1140,"1140, 04, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16872,1140,"1140, 04, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27058,1140,1140-title,Neutral,"""NA""",Neutral,NA
cad_781,1140,1140-post,Neutral,"""NA""",Neutral,NA
cad_17515,1178,"1178, 08",Neutral,"""NA""",Neutral,NA
cad_17290,1178,"1178, 02",Neutral,"""NA""",Neutral,NA
